"","epi_ctry","epi_subj","question","response","question_text"
"5160","China",20447,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5161","China",20448,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5162","China",20451,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5163","China",20452,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5164","China",20455,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5165","China",20456,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5166","China",20560,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5167","China",20444,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5168","China",20462,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5169","China",20401,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5170","China",20402,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5171","China",20405,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5172","China",20406,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5173","China",20409,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5174","China",20410,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5175","China",20413,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5176","China",20414,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5177","China",20417,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5178","China",20418,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5179","China",20421,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5180","China",20422,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5181","China",20425,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5182","China",20426,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5183","China",20429,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5184","China",20430,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5185","China",20433,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5186","China",20434,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5187","China",20437,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5188","China",20438,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5189","China",20441,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5190","China",20442,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5191","China",20445,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5192","China",20446,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5193","China",20449,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5194","China",20450,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5195","China",20453,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5196","China",20454,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5197","China",20473,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5198","China",20474,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5199","China",20457,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5200","China",20458,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5201","China",20558,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5202","China",20557,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5203","China",20554,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5204","China",20553,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5205","China",20552,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5206","China",20555,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5207","China",20556,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5208","China",20559,"epi_2_21",NA,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5209","China",20477,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5210","China",20478,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5211","China",20481,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5212","China",20482,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5213","China",20485,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5214","China",20486,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5215","China",20490,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5216","China",20489,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5217","China",20493,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5218","China",20494,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5219","China",20497,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5220","China",20498,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5221","China",20501,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5222","China",20502,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5223","China",20505,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5224","China",20506,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5225","China",20509,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5226","China",20510,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5227","China",20513,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5228","China",20514,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5229","China",20517,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5230","China",20518,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5231","China",20521,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5232","China",20522,"epi_2_21",NA,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5233","China",20525,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5234","China",20526,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5235","China",20529,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5236","China",20530,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5237","China",20533,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5238","China",20534,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5239","China",20537,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5240","China",20538,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5241","China",20541,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5242","China",20542,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5243","China",20545,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5244","China",20475,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5245","China",20476,"epi_2_21",NA,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5246","China",20479,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5247","China",20480,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5248","China",20483,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5249","China",20484,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5250","China",20487,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5251","China",20488,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5252","China",20491,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5253","China",20492,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5254","China",20495,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5255","China",20496,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5256","China",20499,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5257","China",20500,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5258","China",20503,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5259","China",20504,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5260","China",20507,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5261","China",20508,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5262","China",20511,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5263","China",20512,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5264","China",20515,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5265","China",20516,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5266","China",20519,"epi_2_21",NA,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5267","China",20520,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5268","China",20523,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5269","China",20524,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5270","China",20527,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5271","China",20528,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5272","China",20531,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5273","China",20532,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5274","China",20535,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5275","China",20536,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5276","China",20539,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5277","China",20540,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5278","China",20543,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5279","China",20544,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5280","China",20546,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5281","China",20549,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5282","China",20550,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5283","China",20547,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5284","China",20548,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5285","China",20551,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5286","Ghana",40604,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5287","Ghana",40601,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5288","Ghana",40602,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5289","Ghana",40607,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5290","Ghana",40608,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5291","Ghana",40609,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5292","Ghana",40611,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5293","Ghana",40613,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5294","Ghana",40615,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5295","Ghana",40612,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5296","Ghana",40619,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5297","Ghana",40621,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5298","Ghana",40614,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5299","Ghana",40623,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5300","Ghana",40625,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5301","Ghana",40627,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5302","Ghana",40629,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5303","Ghana",40631,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5304","Ghana",40618,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5305","Ghana",40633,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5306","Ghana",40620,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5307","Ghana",40622,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5308","Ghana",40624,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5309","Ghana",40626,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5310","Ghana",40628,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5311","Ghana",40634,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5312","Ghana",40630,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5313","Ghana",40632,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5314","Ghana",40636,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5315","Ghana",40638,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5316","Ghana",40640,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5317","Ghana",40642,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5318","Ghana",40644,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5319","Ghana",40646,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5320","Ghana",40648,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5321","Ghana",40650,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5322","Ghana",40652,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5323","Ghana",40656,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5324","Ghana",40658,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5325","Ghana",40662,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5326","Ghana",40664,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5327","Ghana",40666,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5328","Ghana",40670,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5329","Ghana",40672,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5330","Ghana",40674,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5331","Ghana",40676,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5332","Ghana",40678,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5333","Ghana",40680,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5334","Ghana",40682,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5335","Ghana",40684,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5336","Ghana",40686,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5337","Ghana",40688,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5338","Ghana",40698,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5339","Ghana",40696,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5340","Ghana",40694,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5341","Ghana",40692,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5342","Ghana",40690,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5343","Ghana",40700,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5344","Ghana",40702,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5345","Ghana",40704,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5346","Ghana",40706,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5347","Ghana",40710,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5348","Ghana",40712,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5349","Ghana",40714,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5350","Ghana",40716,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5351","Ghana",40635,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5352","Ghana",40637,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5353","Ghana",40639,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5354","Ghana",40641,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5355","Ghana",40643,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5356","Ghana",40645,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5357","Ghana",40647,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5358","Ghana",40649,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5359","Ghana",40651,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5360","Ghana",40653,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5361","Ghana",40655,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5362","Ghana",40657,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5363","Ghana",40659,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5364","Ghana",40661,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5365","Ghana",40663,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5366","Ghana",40665,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5367","Ghana",40667,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5368","Ghana",40669,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5369","Ghana",40671,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5370","Ghana",40673,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5371","Ghana",40675,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5372","Ghana",40677,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5373","Ghana",40679,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5374","Ghana",40681,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5375","Ghana",40683,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5376","Ghana",40685,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5377","Ghana",40687,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5378","Ghana",40689,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5379","Ghana",40691,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5380","Ghana",40693,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5381","Ghana",40695,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5382","Ghana",40697,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5383","Ghana",40699,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5384","Ghana",40701,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5385","Ghana",40703,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5386","Ghana",40705,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5387","Ghana",40707,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5388","Ghana",40709,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5389","Ghana",40711,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5390","Ghana",40713,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5391","Ghana",40715,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5392","Ghana",40610,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5393","Ghana",40605,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5394","Ghana",40603,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5395","Ghana",40606,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5396","Ghana",40616,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5397","Ghana",40617,"epi_2_21",0,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
"5398","Ghana",40654,"epi_2_21",1,"21. Have you ever seen a spiritual healing in which you saw the miracle? Not on television, but in person?"
